Sample_ID,Control,Control,Control,DSS,DSS,DSS,Control,DSS,RCJ,RCJ_plus_DSS,RCJ,RCJ,RCJ,RCJ_plus_DSS,RCJ_plus_DSS,RCJ_plus_DSS,Start
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified,90.9926,55.7803,47.9044,183.759,98.5668,90.1756,69.2412,120.099,109.212,120.948,100.717,99.5576,107.355,117.956,108.303,105.246,105.453
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,161.885,184.855,129.996,343.954,186.429,167.042,213.747,253.628,252.857,257.071,240.465,224.679,210.668,260.16,294.352,204.713,235.318
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_faecichinchillae,0.0,0.0,0.0,0.0,0.0,0.0,0.159944,0.0,0.54731,0.0,0.312868,0.160615,0.0,0.0,0.0,0.0,0.18428
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_sartorii,1.28959,0.527746,0.358212,17.5835,9.51908,8.06311,3.81134,17.7216,11.3275,11.3358,3.99343,0.0,0.0,7.86045,4.1341,8.22531,4.41527
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,11.3502,0.0,0.0,0.802655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Helicobacter.s__Helicobacter_apodemus,0.0,0.0,0.0,11.1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520651
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,3.09322,0.0,0.0,0.0,1.12064,0.0,0.442962,0.608871,0.59869,1.33128,3.50621,14.2173,0.0,2.26927
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Helicobacter.s__Helicobacter_typhlonius,32.8205,51.0909,35.4354,37.3633,7.92423,18.4457,53.9593,26.8338,14.6952,48.1685,38.0981,32.2824,14.0367,27.4116,55.1685,21.72,35.0755
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Mucispirillum.s__Mucispirillum_schaedleri,2.10095,2.48603,8.47409,4.63242,1.97333,4.62343,4.76909,0.892554,3.3442,3.85019,7.36708,11.5345,1.76643,18.257,12.9823,4.9862,5.42685
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,19.6134,13.7498,8.82544,0.0,0.0,0.0,11.1011,0.0,12.6816,0.0,6.19176,5.20844,4.12525,0.0,0.0,0.0,11.8124
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Muribaculum.s__Muribaculum_intestinale,2.91813,8.15336,1.7127,7.66103,2.77354,0.0,7.75704,1.79744,17.812,0.629176,21.574,3.03329,22.4407,4.36946,2.46799,0.786519,11.982
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis,1.10135,0.839377,0.0,10.7301,0.859559,1.25725,3.93746,5.6939,5.89699,2.90454,1.94418,0.91842,3.78784,2.12295,1.11647,2.4246,1.52605
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified,67.0507,81.9796,54.448,223.78,120.076,114.17,94.0018,160.963,141.75,154.286,124.9,138.742,129.95,159.262,150.322,144.469,133.196
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,172.221,136.471,120.564,252.945,187.724,160.518,168.777,206.842,221.898,224.29,210.682,239.342,164.981,275.623,279.914,213.113,176.203
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_faecichinchillae,0.0,0.0,0.0,0.0,0.0,0.0,0.170556,0.0,0.0,0.0,0.0,0.138462,0.0,0.0,0.0,0.0,0.0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum,1.93682,1.30089,0.0,0.0,0.714273,1.65021,0.0,4.75556,4.09006,1.03137,2.25507,1.00685,2.63833,0.0,0.0,1.33796,0.672609
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,13.993,0.0,0.0,1.31293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Lactobacillus.s__Lactobacillus_reuteri,1.90964,1.39662,1.10138,0.0,0.425689,0.0,0.649761,0.0,0.0,0.599111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis,0.575358,0.890649,0.0,6.6627,0.607773,0.0,2.62614,3.36328,3.32124,1.38555,1.24442,0.0,2.08767,0.0,0.0,1.8854,1.42172
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified,131.394,91.4399,77.1246,205.84,106.559,121.482,106.067,151.795,149.02,162.953,140.753,167.566,132.737,193.611,176.971,163.094,134.766
PWY-7234: inosine-5'-phosphate biosynthesis III,31.4891,36.301,18.5734,32.4525,72.4073,45.4134,44.842,79.7306,60.2183,80.0531,59.8631,95.4215,71.3665,25.1463,9.42281,50.0378,43.0109
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Alistipes.s__Alistipes_timonensis,0.0,0.0,0.0,1.71719,5.67501,1.1754,0.0,3.06475,0.827769,5.19029,1.31513,2.27239,1.24233,0.77997,1.62949,3.58772,0.973972
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Bifidobacterium.s__Bifidobacterium_pseudolongum,0.0,0.767223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48052,0.669952,2.02648,0.0,0.0,0.725316,0.589318
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,1.78516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Lactobacillus.s__Lactobacillus_murinus,0.866224,1.18557,0.0,0.0,1.21248,0.0,0.0,0.0,0.0,0.397883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Lactobacillus.s__Lactobacillus_reuteri,1.9528,1.47313,0.96263,0.0,0.0,0.0,0.0,1.10812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified,18.3239,25.3191,12.673,27.3275,34.573,38.0493,38.5346,52.3608,43.4706,62.1519,47.7938,84.4125,59.591,20.0234,5.32534,41.0546,38.2308
PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic),0.0,0.0,0.0,0.0,0.559843,0.691382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)|unclassified,0.0,0.0,0.0,0.0,0.0,0.510983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PWY-7237: myo-, chiro- and scillo-inositol degradation",51.5787,52.3871,41.1078,56.598,42.7973,25.2891,71.8132,61.8267,62.0686,85.6743,44.1649,43.6387,34.7314,60.0046,90.4946,43.2665,48.7184
"PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Acetatifactor.s__Acetatifactor_muris",0.0,0.0,0.0,0.0,0.0,0.566666,0.0,0.0,0.0,2.28478,0.665962,0.50582,0.0,1.89308,4.91184,0.695334,0.485542
"PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Clostridium.s__Clostridium_sp_ASF502",0.0,0.0,0.0,0.0,0.0,0.340108,0.0,0.0,0.0,0.689726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Dorea.s__Dorea_sp_5_2",1.98006,0.238521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434611,0.364745,1.33628,0.0,0.0
"PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Escherichia.s__Escherichia_coli",0.0,0.0,0.0,0.0,6.06646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Oscillibacter.s__Oscillibacter_sp_1_3",3.28555,1.96008,2.45029,2.75042,0.338095,0.0,1.45455,1.88339,0.778994,2.55817,0.850174,2.03901,1.50167,6.34397,4.24575,3.43406,0.46339
"PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Parabacteroides.s__Parabacteroides_distasonis",2.44087,1.99641,0.0,15.723,1.42511,1.72162,5.13431,7.98308,8.67439,4.47291,2.84387,0.509073,5.30142,3.11021,1.93322,3.84233,4.55485
"PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Prevotella.s__Prevotella_sp_MGM1",3.31218,1.69103,1.17199,4.86014,2.04264,0.0,3.13464,0.0,13.6936,0.0,6.45742,9.01872,4.0844,3.27272,3.2027,5.2802,5.24158
"PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Romboutsia.s__Romboutsia_ilealis",0.0,0.0,0.0,0.0,0.0,2.31368,0.0,1.74141,0.0,0.361998,0.0,0.0,0.0,0.0,0.0,0.345069,0.0
"PWY-7237: myo-, chiro- and scillo-inositol degradation|unclassified",23.7582,19.8328,20.1716,31.6588,34.1017,20.0967,18.3616,27.4104,26.3414,36.5254,7.70908,22.8969,12.3486,34.7525,34.6503,34.9863,14.7898
PWY-7242: D-fructuronate degradation,8.05475,3.09098,4.25272,6.05753,27.2265,2.9807,2.98886,8.72186,2.81576,5.06939,1.34245,9.86267,4.25301,10.4701,17.2121,10.042,5.015
PWY-7242: D-fructuronate degradation|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,3.98776,0.0,0.0,1.04867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7242: D-fructuronate degradation|unclassified,7.91614,3.06931,4.12831,5.92033,2.7205,2.96167,2.94947,3.65142,2.80133,4.3308,1.33774,9.15085,4.22031,9.21137,12.2666,9.73478,4.92521
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",152.58,122.401,97.6126,154.933,108.564,83.9053,132.909,147.477,136.398,169.354,119.871,126.144,90.9724,169.365,193.576,147.427,121.557
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Escherichia.s__Escherichia_coli",0.0,0.0,0.0,0.0,8.8813,0.0,0.0,0.946859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Helicobacter.s__Helicobacter_hepaticus",0.0,0.0,0.0,1.79272,0.0,0.0,0.0,0.776862,0.0,0.0,0.0,0.0,0.0,2.86125,8.36309,0.0,1.09478
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Helicobacter.s__Helicobacter_typhlonius",23.6544,39.7166,28.7126,23.9814,5.51823,13.0559,41.5876,19.717,11.4575,34.5465,28.6164,25.764,9.87875,21.5776,42.8232,17.0624,24.4373
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Lactobacillus.s__Lactobacillus_reuteri",1.06059,0.956227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|unclassified",97.9888,46.0555,45.8117,56.6915,28.4338,28.0288,46.2998,54.4076,43.0724,66.1801,41.7736,68.6691,50.4154,100.296,89.0534,75.4234,47.5039
PWY-7254: TCA cycle VII (acetate-producers),17.6863,10.6104,34.8079,7.54947,33.5983,12.515,11.895,24.9934,4.10685,18.3406,4.53029,9.24662,3.89623,16.331,24.971,27.7044,18.6156
PWY-7254: TCA cycle VII (acetate-producers)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,8.23748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7254: TCA cycle VII (acetate-producers)|unclassified,2.7053,8.68988,0.0,1.19232,7.02242,0.0,7.95079,3.6376,2.56823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast),0.0,0.0,0.0,0.0,7.61655,0.0,0.0,0.328605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,5.70533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7279: aerobic respiration II (cytochrome c) (yeast),40.7499,83.5352,49.8663,65.0901,19.8001,23.7817,81.7104,45.0003,25.5638,66.5386,44.6999,42.6908,19.4904,42.6438,107.693,34.212,46.6292
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|g__Helicobacter.s__Helicobacter_apodemus,0.0,0.0,0.0,11.3086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710569
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|g__Helicobacter.s__Helicobacter_ganmani,0.0,0.0,0.0,0.0,1.33822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,0.0,0.0
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,2.51318,0.0,0.0,0.0,0.823953,0.244569,0.255009,0.0,0.0,0.3077,1.83727,9.52373,0.0,1.38103
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|g__Helicobacter.s__Helicobacter_typhlonius,33.2957,60.1598,40.0199,32.5927,7.5208,17.7976,66.3596,30.6515,15.3919,50.3711,36.2628,33.3957,13.6106,29.4454,61.1685,25.5511,35.6925
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|unclassified,3.94438,19.8332,4.27338,2.16193,6.94653,1.09582,9.1634,4.69428,4.77415,4.75328,0.747601,1.51043,2.70447,3.38458,2.90938,1.48701,2.85128
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast),3.12751,0.0,0.0,6.53017,22.0095,0.0,2.1925,5.81287,5.96331,2.47654,0.0,0.0,0.0,2.18733,0.0,0.0,0.0
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,10.0535,0.0,0.0,1.28657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)|unclassified,2.9959,0.0,0.0,1.45297,2.15687,0.0,2.05343,1.29403,0.0,2.11689,0.0,0.0,0.0,2.00664,0.0,0.0,0.0
"PWY-7288: fatty acid &beta;-oxidation (peroxisome, yeast)",0.526334,0.0,0.0,0.0,0.0,0.556171,0.0,1.95805,0.0,1.86676,0.0,0.87187,0.0,0.0,2.69212,0.0,0.0
"PWY-7288: fatty acid &beta;-oxidation (peroxisome, yeast)|unclassified",0.47624,0.0,0.0,0.0,0.0,0.555164,0.0,1.43055,0.0,1.73719,0.0,0.846088,0.0,0.0,2.64983,0.0,0.0
PWY-7315: dTDP-N-acetylthomosamine biosynthesis,55.5258,10.5525,20.8023,30.7581,15.8832,9.44373,22.1022,11.3116,15.3486,27.3006,5.83643,28.7958,6.70453,45.3897,34.4454,15.3868,13.2872
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|g__Acetatifactor.s__Acetatifactor_muris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901255,0.0,0.0,0.0,0.679753,2.93495,0.0,0.0
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,8.46136,0.0,0.0,0.840971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|unclassified,54.3969,10.478,20.1452,29.3404,4.22931,8.53552,21.7529,10.1275,15.215,25.7705,5.81048,28.5252,6.68631,44.0831,29.6825,15.3325,13.203
PWY-7316: dTDP-N-acetylviosamine biosynthesis,3.01317,0.499487,1.87448,0.0,0.0,0.0,0.0,0.0,0.655251,0.0,0.0,1.26919,0.909915,0.0,0.0,3.04578,5.77283
PWY-7316: dTDP-N-acetylviosamine biosynthesis|unclassified,3.00978,0.499319,1.8719,0.0,0.0,0.0,0.0,0.0,0.655005,0.0,0.0,1.26866,0.909579,0.0,0.0,3.04365,5.75688
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,25.6208,17.3792,23.193,56.7064,43.0847,35.8068,39.8529,57.1453,40.9617,82.9781,27.82,29.8484,19.9954,42.0621,55.8124,46.1444,33.7385
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,4.8274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|unclassified,10.2706,4.56111,8.85967,6.6728,6.94578,3.5305,10.0053,11.2982,5.90057,22.0444,9.63863,17.2133,7.37374,15.8611,7.40358,12.9152,10.642
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,0.0,0.0,0.874341,1.14586,13.3886,0.0,1.08224,2.8905,1.00972,0.641567,0.0,0.704261,0.0,1.28043,0.0,0.0,0.0
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|unclassified,0.0,0.0,0.853402,1.10442,2.55236,0.0,1.05861,2.06428,0.989209,0.637669,0.0,0.699755,0.0,1.26489,0.0,0.0,0.0
PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis,3.66112,1.86236,2.64439,0.0,3.38692,5.83138,1.64533,0.0,2.77618,10.5589,1.70523,5.58112,0.0,9.75278,11.0988,7.16167,2.5009
PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis|unclassified,3.31375,1.8138,2.43824,0.0,1.69797,0.0,1.58572,0.0,2.68233,3.77308,1.68078,5.28106,0.0,4.46756,8.20126,6.58313,2.41996
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast),65.5222,43.0589,44.3432,39.7858,28.868,27.2347,43.4822,47.8753,43.7394,49.6639,64.6317,50.7971,36.5543,59.2453,86.639,40.9993,46.4992
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_uniformis,0.0,0.0,0.0,0.0,0.0,0.0,1.7848,0.0,3.94502,0.656972,0.0,0.0,0.353818,0.0,0.0,0.0,0.620332
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,0.0,0.0,0.0,0.0,0.0,0.0,0.928352,0.0,2.3445,0.170387,0.0,0.0,0.27642,0.0,0.0,0.0,0.555533
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,8.91319,0.0,0.0,1.44737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Lactobacillus.s__Lactobacillus_reuteri,1.32287,0.464291,1.15182,0.0,0.418791,0.0,0.0,1.02797,0.0,0.0,0.0,0.0,0.0,0.606375,0.0,0.0,0.0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|unclassified,28.3114,15.7787,10.6615,2.92018,6.8735,2.08343,16.8674,8.27534,13.5741,10.2625,4.11964,12.966,2.39944,16.5363,13.4841,9.64918,9.81262
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",32.3645,55.3811,39.9434,41.3172,9.33026,20.8551,56.9655,27.2991,18.6761,44.6855,40.6093,36.9837,17.3604,39.5554,68.5651,25.7797,34.8431
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|g__Helicobacter.s__Helicobacter_hepaticus",0.0,0.0,0.0,1.76523,0.624966,0.0,0.0,0.925901,0.0,0.0,0.0,0.0,0.635675,2.39977,8.79561,0.0,1.36658
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|g__Helicobacter.s__Helicobacter_typhlonius",29.2975,46.4272,33.1935,27.6498,5.0935,15.9995,49.4344,22.0959,13.8818,37.7572,33.6452,26.1439,13.403,22.6739,45.0502,18.7405,28.1999
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|unclassified",0.431778,2.50538,0.0,4.6918,2.00141,1.45007,2.8017,3.60082,2.22476,4.45275,0.903517,2.59873,0.0,2.39996,1.69235,3.54779,1.39931
"PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23076,0.0,0.0,0.0,0.0,1.29872,2.2427,0.0,0.0
"PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I|unclassified",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952318,0.0,0.0,0.0,0.0,0.9952,1.26314,0.0,0.0
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",39.4896,17.5107,26.8962,34.0237,43.7129,18.8942,13.6432,31.1147,9.61683,37.0554,15.8936,45.6649,17.44,43.3102,73.624,60.2344,10.9409
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|unclassified",27.6283,16.0533,18.7882,32.3697,36.4818,17.9234,13.108,29.2168,9.4836,33.0114,13.7513,41.6289,14.5802,38.1808,55.943,55.9955,10.1289
"PWY-7385: 1,3-propanediol biosynthesis (engineered)",3.61971,3.23227,2.23465,1.41253,2.49965,0.0,5.27191,4.31271,2.65731,2.73123,5.12936,3.03065,7.39416,3.10352,1.1256,4.96163,4.68429
"PWY-7385: 1,3-propanediol biosynthesis (engineered)|unclassified",3.53481,1.05607,2.15666,1.37282,1.89306,0.0,3.49829,1.42503,2.54059,2.03713,1.62513,2.98848,2.54026,3.02277,1.10701,4.73512,2.67253
"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",0.888902,0.0,0.581735,21.1883,57.6456,8.68312,2.61626,20.4419,0.0,10.5047,2.45447,3.51444,0.936423,7.22867,6.55864,7.48772,3.17557
"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Escherichia.s__Escherichia_coli",0.0,0.0,0.0,0.0,19.1437,0.0,0.0,2.05105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|unclassified",0.886819,0.0,0.580002,18.4927,11.2718,7.49541,2.00477,11.1804,0.0,6.91129,1.89228,3.47793,0.770484,5.94598,6.40154,6.39062,2.56234
PWY-7392: taxadiene biosynthesis (engineered),7.93014,6.92786,2.51879,5.88325,4.52046,6.5266,1.69448,22.5216,14.1254,6.20903,7.52111,6.2976,12.3613,4.91172,3.63412,8.42567,3.83483
PWY-7400: L-arginine biosynthesis IV (archaebacteria),255.01,147.671,156.447,197.638,91.8056,106.64,164.989,166.945,138.358,205.997,174.843,207.756,144.546,267.276,311.683,210.796,150.457
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum,1.31273,0.908861,0.0,0.0,0.682297,1.36559,0.0,3.22474,2.49715,0.598245,1.72719,0.632769,1.83572,0.0,0.0,1.0606,0.841235
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Clostridium.s__Clostridium_sp_ASF502,0.0,0.0,0.0,0.0,0.0,0.619325,0.0,0.0,0.0,0.715084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,11.4602,0.0,0.0,1.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Faecalibaculum.s__Faecalibaculum_rodentium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30911,0.0,0.0,0.0,0.0,0.518066,0.0,1.40623,0.0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1012,0.0,1.27703,0.0,0.0,0.0,0.0,0.0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Helicobacter.s__Helicobacter_typhlonius,27.0245,45.3068,32.0097,26.059,5.86277,15.193,46.9579,21.1721,11.5107,37.6165,31.1305,25.4094,11.3777,22.4196,46.4479,19.0195,27.2484
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1,0.0,0.0,0.0,2.87853,0.0,0.0,0.0,0.0,0.0,0.612006,0.0,1.45315,0.0,1.41249,3.46668,2.23804,0.900832
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4,0.0,0.563685,0.0,0.0,0.0,1.17921,1.65538,0.908757,0.0,1.49205,1.12502,0.859997,0.0,0.0,1.0097,0.0,0.0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2,0.0,1.12851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910554,0.0,4.08978,0.0,0.0,0.0,0.657554
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_COE1,0.0,0.0,0.968486,0.0,0.0,0.649599,0.0,0.0,1.45971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified,189.822,72.5454,97.8467,121.949,48.2698,68.4163,83.5505,107.341,86.9974,122.183,104.18,142.996,100.332,198.211,202.722,157.876,86.5126
PWY-7420: monoacylglycerol metabolism (yeast),0.0,0.0,0.0,0.0,0.0,0.32933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7456: mannan degradation,36.1568,37.8052,27.161,7.1985,13.9383,18.5675,50.4908,21.0666,34.8337,41.9705,43.0119,31.5904,27.57,23.3335,23.3551,15.6568,41.393
PWY-7456: mannan degradation|unclassified,3.49397,4.47745,1.41908,3.6551,4.64624,2.74391,8.16771,8.14408,5.78311,15.6452,9.07827,14.2784,13.2516,9.54291,4.8927,8.70688,9.74641
